4.0600 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
146.6273 	EXP 	grating: tex = 'sin'
146.9272 	EXP 	grating: autoDraw = False
146.9796 	EXP 	window1: recordFrameIntervals = False
146.9811 	DATA 	Keypress: right
146.9939 	EXP 	fixation: autoDraw = False
146.9939 	EXP 	grating: autoDraw = False
146.9942 	EXP 	window1: recordFrameIntervals = False
147.9935 	EXP 	fixation: autoDraw = True
148.9938 	EXP 	fixation: autoDraw = False
148.9938 	EXP 	grating: autoDraw = True
148.9938 	EXP 	grating: tex = 'sin'
149.2937 	EXP 	grating: autoDraw = False
149.3628 	EXP 	window1: recordFrameIntervals = False
149.3643 	DATA 	Keypress: right
149.3771 	EXP 	fixation: autoDraw = False
149.3771 	EXP 	grating: autoDraw = False
149.3774 	EXP 	window1: recordFrameIntervals = False
150.3768 	EXP 	fixation: autoDraw = True
151.3771 	EXP 	fixation: autoDraw = False
151.3771 	EXP 	grating: autoDraw = True
151.3771 	EXP 	grating: tex = 'sin'
151.6769 	EXP 	grating: autoDraw = False
151.7295 	EXP 	window1: recordFrameIntervals = False
151.7309 	DATA 	Keypress: right
151.7435 	EXP 	fixation: autoDraw = False
151.7435 	EXP 	grating: autoDraw = False
151.7438 	EXP 	window1: recordFrameIntervals = False
152.7432 	EXP 	fixation: autoDraw = True
153.7433 	EXP 	fixation: autoDraw = False
153.7433 	EXP 	grating: autoDraw = True
153.7433 	EXP 	grating: tex = 'sin'
154.0436 	EXP 	grating: autoDraw = False
154.0459 	EXP 	window1: recordFrameIntervals = False
154.0473 	DATA 	Keypress: right
154.0599 	EXP 	fixation: autoDraw = False
154.0599 	EXP 	grating: autoDraw = False
154.0602 	EXP 	window1: recordFrameIntervals = False
155.0597 	EXP 	fixation: autoDraw = True
156.0599 	EXP 	fixation: autoDraw = False
156.0599 	EXP 	grating: autoDraw = True
156.0599 	EXP 	grating: tex = 'sin'
156.3602 	EXP 	grating: autoDraw = False
156.5290 	EXP 	window1: recordFrameIntervals = False
156.5305 	DATA 	Keypress: left
156.5431 	EXP 	fixation: autoDraw = False
156.5431 	EXP 	grating: autoDraw = False
156.5434 	EXP 	window1: recordFrameIntervals = False
157.5429 	EXP 	fixation: autoDraw = True
158.5430 	EXP 	fixation: autoDraw = False
158.5430 	EXP 	grating: autoDraw = True
158.5430 	EXP 	grating: tex = 'sin'
158.8127 	EXP 	window1: recordFrameIntervals = False
158.8142 	DATA 	Keypress: right
158.8263 	EXP 	fixation: autoDraw = False
158.8263 	EXP 	grating: autoDraw = False
158.8266 	EXP 	window1: recordFrameIntervals = False
159.8260 	EXP 	fixation: autoDraw = True
160.8262 	EXP 	fixation: autoDraw = False
160.8262 	EXP 	grating: autoDraw = True
160.8262 	EXP 	grating: tex = 'sin'
161.1261 	EXP 	grating: autoDraw = False
161.3122 	DATA 	Keypress: left
161.3282 	EXP 	window1: recordFrameIntervals = False
161.3429 	EXP 	fixation: autoDraw = False
161.3429 	EXP 	grating: autoDraw = False
161.3432 	EXP 	window1: recordFrameIntervals = False
162.3425 	EXP 	fixation: autoDraw = True
163.3428 	EXP 	fixation: autoDraw = False
163.3428 	EXP 	grating: autoDraw = True
163.3428 	EXP 	grating: tex = 'sin'
163.5786 	EXP 	window1: recordFrameIntervals = False
163.5799 	DATA 	Keypress: right
163.5926 	EXP 	fixation: autoDraw = False
163.5926 	EXP 	grating: autoDraw = False
163.5929 	EXP 	window1: recordFrameIntervals = False
164.5924 	EXP 	fixation: autoDraw = True
165.5925 	EXP 	fixation: autoDraw = False
165.5925 	EXP 	grating: autoDraw = True
165.5925 	EXP 	grating: tex = 'sin'
165.8925 	EXP 	grating: autoDraw = False
165.9120 	EXP 	window1: recordFrameIntervals = False
165.9135 	DATA 	Keypress: left
165.9259 	EXP 	fixation: autoDraw = False
165.9259 	EXP 	grating: autoDraw = False
165.9261 	EXP 	window1: recordFrameIntervals = False
166.9255 	EXP 	fixation: autoDraw = True
167.9256 	EXP 	fixation: autoDraw = False
167.9256 	EXP 	grating: autoDraw = True
167.9256 	EXP 	grating: tex = 'sin'
168.2259 	EXP 	grating: autoDraw = False
168.2785 	EXP 	window1: recordFrameIntervals = False
168.2799 	DATA 	Keypress: left
168.2924 	EXP 	fixation: autoDraw = False
168.2924 	EXP 	grating: autoDraw = False
168.2927 	EXP 	window1: recordFrameIntervals = False
169.2920 	EXP 	fixation: autoDraw = True
170.2923 	EXP 	fixation: autoDraw = False
170.2923 	EXP 	grating: autoDraw = True
170.2923 	EXP 	grating: tex = 'sin'
170.5923 	EXP 	grating: autoDraw = False
170.6622 	EXP 	window1: recordFrameIntervals = False
170.6636 	DATA 	Keypress: left
170.6756 	EXP 	fixation: autoDraw = False
170.6756 	EXP 	grating: autoDraw = False
170.6759 	EXP 	window1: recordFrameIntervals = False
171.6752 	EXP 	fixation: autoDraw = True
172.6754 	EXP 	fixation: autoDraw = False
172.6754 	EXP 	grating: autoDraw = True
172.6754 	EXP 	grating: tex = 'sin'
172.9755 	EXP 	grating: autoDraw = False
173.0453 	DATA 	Keypress: right
173.0612 	EXP 	window1: recordFrameIntervals = False
173.0756 	EXP 	fixation: autoDraw = False
173.0756 	EXP 	grating: autoDraw = False
173.0759 	EXP 	window1: recordFrameIntervals = False
174.0751 	EXP 	fixation: autoDraw = True
175.0752 	EXP 	fixation: autoDraw = False
175.0752 	EXP 	grating: autoDraw = True
175.0752 	EXP 	grating: tex = 'sin'
175.3751 	EXP 	grating: autoDraw = False
175.5112 	EXP 	window1: recordFrameIntervals = False
175.5126 	DATA 	Keypress: right
175.5252 	EXP 	fixation: autoDraw = False
175.5252 	EXP 	grating: autoDraw = False
175.5255 	EXP 	window1: recordFrameIntervals = False
176.5248 	EXP 	fixation: autoDraw = True
177.5251 	EXP 	fixation: autoDraw = False
177.5251 	EXP 	grating: autoDraw = True
177.5251 	EXP 	grating: tex = 'sin'
177.8250 	EXP 	grating: autoDraw = False
177.8779 	EXP 	window1: recordFrameIntervals = False
177.8794 	DATA 	Keypress: left
177.8917 	EXP 	fixation: autoDraw = False
177.8917 	EXP 	grating: autoDraw = False
177.8920 	EXP 	window1: recordFrameIntervals = False
178.8914 	EXP 	fixation: autoDraw = True
179.8916 	EXP 	fixation: autoDraw = False
179.8916 	EXP 	grating: autoDraw = True
179.8916 	EXP 	grating: tex = 'sin'
180.1915 	EXP 	grating: autoDraw = False
180.2443 	EXP 	window1: recordFrameIntervals = False
180.2458 	DATA 	Keypress: right
180.2582 	EXP 	fixation: autoDraw = False
180.2582 	EXP 	grating: autoDraw = False
180.2585 	EXP 	window1: recordFrameIntervals = False
181.2579 	EXP 	fixation: autoDraw = True
182.2582 	EXP 	fixation: autoDraw = False
182.2582 	EXP 	grating: autoDraw = True
182.2582 	EXP 	grating: tex = 'sin'
182.5580 	EXP 	grating: autoDraw = False
182.5607 	EXP 	window1: recordFrameIntervals = False
182.5622 	DATA 	Keypress: left
182.5747 	EXP 	fixation: autoDraw = False
182.5747 	EXP 	grating: autoDraw = False
182.5750 	EXP 	window1: recordFrameIntervals = False
183.5744 	EXP 	fixation: autoDraw = True
184.5745 	EXP 	fixation: autoDraw = False
184.5745 	EXP 	grating: autoDraw = True
184.5745 	EXP 	grating: tex = 'sin'
184.8746 	EXP 	grating: autoDraw = False
184.9441 	EXP 	window1: recordFrameIntervals = False
184.9456 	DATA 	Keypress: left
184.9579 	EXP 	fixation: autoDraw = False
184.9579 	EXP 	grating: autoDraw = False
184.9582 	EXP 	window1: recordFrameIntervals = False
185.9575 	EXP 	fixation: autoDraw = True
186.9577 	EXP 	fixation: autoDraw = False
186.9577 	EXP 	grating: autoDraw = True
186.9577 	EXP 	grating: tex = 'sin'
187.2576 	EXP 	grating: autoDraw = False
187.3433 	EXP 	window1: recordFrameIntervals = False
187.3446 	DATA 	Keypress: left
187.3576 	EXP 	fixation: autoDraw = False
187.3576 	EXP 	grating: autoDraw = False
187.3579 	EXP 	window1: recordFrameIntervals = False
188.3573 	EXP 	fixation: autoDraw = True
189.3576 	EXP 	fixation: autoDraw = False
189.3576 	EXP 	grating: autoDraw = True
189.3576 	EXP 	grating: tex = 'sin'
189.6578 	EXP 	grating: autoDraw = False
189.8266 	EXP 	window1: recordFrameIntervals = False
189.8281 	DATA 	Keypress: right
189.8409 	EXP 	fixation: autoDraw = False
189.8409 	EXP 	grating: autoDraw = False
189.8412 	EXP 	window1: recordFrameIntervals = False
190.8405 	EXP 	fixation: autoDraw = True
191.8407 	EXP 	fixation: autoDraw = False
191.8407 	EXP 	grating: autoDraw = True
191.8407 	EXP 	grating: tex = 'sin'
192.1261 	EXP 	window1: recordFrameIntervals = False
192.1274 	DATA 	Keypress: left
192.1413 	EXP 	grating: autoDraw = False
192.1413 	EXP 	fixation: autoDraw = False
192.1413 	EXP 	grating: autoDraw = False
192.1416 	EXP 	window1: recordFrameIntervals = False
193.1403 	EXP 	fixation: autoDraw = True
194.1407 	EXP 	fixation: autoDraw = False
194.1407 	EXP 	grating: autoDraw = True
194.1407 	EXP 	grating: tex = 'sin'
194.4408 	EXP 	grating: autoDraw = False
194.4605 	EXP 	window1: recordFrameIntervals = False
194.4620 	DATA 	Keypress: right
194.4740 	EXP 	fixation: autoDraw = False
194.4740 	EXP 	grating: autoDraw = False
194.4742 	EXP 	window1: recordFrameIntervals = False
195.4735 	EXP 	fixation: autoDraw = True
196.4737 	EXP 	fixation: autoDraw = False
196.4737 	EXP 	grating: autoDraw = True
196.4737 	EXP 	grating: tex = 'sin'
196.7737 	EXP 	grating: autoDraw = False
196.8262 	EXP 	window1: recordFrameIntervals = False
196.8277 	DATA 	Keypress: right
196.8404 	EXP 	fixation: autoDraw = False
196.8404 	EXP 	grating: autoDraw = False
196.8407 	EXP 	window1: recordFrameIntervals = False
197.8401 	EXP 	fixation: autoDraw = True
198.8403 	EXP 	fixation: autoDraw = False
198.8403 	EXP 	grating: autoDraw = True
198.8403 	EXP 	grating: tex = 'sin'
199.1402 	EXP 	grating: autoDraw = False
199.1427 	EXP 	window1: recordFrameIntervals = False
199.1442 	DATA 	Keypress: right
199.1570 	EXP 	fixation: autoDraw = False
199.1570 	EXP 	grating: autoDraw = False
199.1573 	EXP 	window1: recordFrameIntervals = False
200.1565 	EXP 	fixation: autoDraw = True
201.1567 	EXP 	fixation: autoDraw = False
201.1567 	EXP 	grating: autoDraw = True
201.1567 	EXP 	grating: tex = 'sin'
201.4569 	EXP 	grating: autoDraw = False
201.4758 	EXP 	window1: recordFrameIntervals = False
201.4773 	DATA 	Keypress: left
201.4902 	EXP 	fixation: autoDraw = False
201.4902 	EXP 	grating: autoDraw = False
201.4904 	EXP 	window1: recordFrameIntervals = False
202.4896 	EXP 	fixation: autoDraw = True
203.4900 	EXP 	fixation: autoDraw = False
203.4900 	EXP 	grating: autoDraw = True
203.4900 	EXP 	grating: tex = 'sin'
203.7900 	EXP 	grating: autoDraw = False
203.8259 	EXP 	window1: recordFrameIntervals = False
203.8273 	DATA 	Keypress: left
203.8400 	EXP 	fixation: autoDraw = False
203.8400 	EXP 	grating: autoDraw = False
203.8402 	EXP 	window1: recordFrameIntervals = False
204.8396 	EXP 	fixation: autoDraw = True
205.8397 	EXP 	fixation: autoDraw = False
205.8397 	EXP 	grating: autoDraw = True
205.8397 	EXP 	grating: tex = 'sin'
206.1090 	EXP 	window1: recordFrameIntervals = False
206.1105 	DATA 	Keypress: right
206.1231 	EXP 	fixation: autoDraw = False
206.1231 	EXP 	grating: autoDraw = False
206.1234 	EXP 	window1: recordFrameIntervals = False
207.1227 	EXP 	fixation: autoDraw = True
208.1229 	EXP 	fixation: autoDraw = False
208.1229 	EXP 	grating: autoDraw = True
208.1229 	EXP 	grating: tex = 'sin'
208.4229 	EXP 	grating: autoDraw = False
208.5087 	EXP 	window1: recordFrameIntervals = False
208.5102 	DATA 	Keypress: left
208.5229 	EXP 	fixation: autoDraw = False
208.5229 	EXP 	grating: autoDraw = False
208.5232 	EXP 	window1: recordFrameIntervals = False
209.5225 	EXP 	fixation: autoDraw = True
210.5238 	EXP 	fixation: autoDraw = False
210.5238 	EXP 	grating: autoDraw = True
210.5238 	EXP 	grating: tex = 'sin'
210.8395 	EXP 	grating: autoDraw = False
211.0083 	EXP 	window1: recordFrameIntervals = False
211.0096 	DATA 	Keypress: left
211.0226 	EXP 	fixation: autoDraw = False
211.0226 	EXP 	grating: autoDraw = False
211.0228 	EXP 	window1: recordFrameIntervals = False
212.0224 	EXP 	fixation: autoDraw = True
213.0229 	EXP 	fixation: autoDraw = False
213.0229 	EXP 	grating: autoDraw = True
213.0229 	EXP 	grating: tex = 'sin'
213.3226 	EXP 	grating: autoDraw = False
213.3252 	EXP 	window1: recordFrameIntervals = False
213.3267 	DATA 	Keypress: right
213.3392 	EXP 	fixation: autoDraw = False
213.3392 	EXP 	grating: autoDraw = False
213.3395 	EXP 	window1: recordFrameIntervals = False
214.3389 	EXP 	fixation: autoDraw = True
215.3394 	EXP 	fixation: autoDraw = False
215.3394 	EXP 	grating: autoDraw = True
215.3394 	EXP 	grating: tex = 'sin'
215.6391 	EXP 	grating: autoDraw = False
215.6915 	EXP 	window1: recordFrameIntervals = False
215.6930 	DATA 	Keypress: left
215.7058 	EXP 	fixation: autoDraw = False
215.7058 	EXP 	grating: autoDraw = False
215.7061 	EXP 	window1: recordFrameIntervals = False
216.7053 	EXP 	fixation: autoDraw = True
217.7057 	EXP 	fixation: autoDraw = False
217.7057 	EXP 	grating: autoDraw = True
217.7057 	EXP 	grating: tex = 'sin'
218.0056 	EXP 	grating: autoDraw = False
218.0420 	EXP 	window1: recordFrameIntervals = False
218.0435 	DATA 	Keypress: left
218.0557 	EXP 	fixation: autoDraw = False
218.0557 	EXP 	grating: autoDraw = False
218.0560 	EXP 	window1: recordFrameIntervals = False
219.0553 	EXP 	fixation: autoDraw = True
220.0555 	EXP 	fixation: autoDraw = False
220.0555 	EXP 	grating: autoDraw = True
220.0555 	EXP 	grating: tex = 'sin'
220.3555 	EXP 	grating: autoDraw = False
220.3747 	EXP 	window1: recordFrameIntervals = False
220.3762 	DATA 	Keypress: right
220.3887 	EXP 	fixation: autoDraw = False
220.3887 	EXP 	grating: autoDraw = False
220.3890 	EXP 	window1: recordFrameIntervals = False
221.3883 	EXP 	fixation: autoDraw = True
222.3886 	EXP 	fixation: autoDraw = False
222.3886 	EXP 	grating: autoDraw = True
222.3886 	EXP 	grating: tex = 'sin'
222.6884 	EXP 	grating: autoDraw = False
222.9080 	EXP 	window1: recordFrameIntervals = False
222.9096 	DATA 	Keypress: right
222.9219 	EXP 	fixation: autoDraw = False
222.9219 	EXP 	grating: autoDraw = False
222.9222 	EXP 	window1: recordFrameIntervals = False
223.9215 	EXP 	fixation: autoDraw = True
224.9218 	EXP 	fixation: autoDraw = False
224.9218 	EXP 	grating: autoDraw = True
224.9218 	EXP 	grating: tex = 'sin'
225.2218 	EXP 	grating: autoDraw = False
225.2576 	EXP 	window1: recordFrameIntervals = False
225.2591 	DATA 	Keypress: left
225.2718 	EXP 	fixation: autoDraw = False
225.2718 	EXP 	grating: autoDraw = False
225.2721 	EXP 	window1: recordFrameIntervals = False
226.2713 	EXP 	fixation: autoDraw = True
227.2714 	EXP 	fixation: autoDraw = False
227.2714 	EXP 	grating: autoDraw = True
227.2714 	EXP 	grating: tex = 'sin'
227.5249 	DATA 	Keypress: right
227.5402 	EXP 	window1: recordFrameIntervals = False
227.5553 	EXP 	fixation: autoDraw = False
227.5553 	EXP 	grating: autoDraw = False
227.5555 	EXP 	window1: recordFrameIntervals = False
228.5545 	EXP 	fixation: autoDraw = True
229.5547 	EXP 	fixation: autoDraw = False
229.5547 	EXP 	grating: autoDraw = True
229.5547 	EXP 	grating: tex = 'sin'
229.8546 	EXP 	grating: autoDraw = False
230.2597 	EXP 	window1: recordFrameIntervals = False
230.2610 	DATA 	Keypress: right
230.2717 	EXP 	fixation: autoDraw = False
230.2717 	EXP 	grating: autoDraw = False
230.2719 	EXP 	window1: recordFrameIntervals = False
231.2710 	EXP 	fixation: autoDraw = True
232.2711 	EXP 	fixation: autoDraw = False
232.2711 	EXP 	grating: autoDraw = True
232.2711 	EXP 	grating: tex = 'sin'
232.5715 	EXP 	grating: autoDraw = False
232.5911 	DATA 	Keypress: left
232.6070 	EXP 	window1: recordFrameIntervals = False
232.6212 	EXP 	fixation: autoDraw = False
232.6212 	EXP 	grating: autoDraw = False
232.6215 	EXP 	window1: recordFrameIntervals = False
233.6208 	EXP 	fixation: autoDraw = True
234.6210 	EXP 	fixation: autoDraw = False
234.6210 	EXP 	grating: autoDraw = True
234.6210 	EXP 	grating: tex = 'sin'
234.9210 	EXP 	grating: autoDraw = False
235.0065 	EXP 	window1: recordFrameIntervals = False
235.0078 	DATA 	Keypress: left
235.0209 	EXP 	fixation: autoDraw = False
235.0209 	EXP 	grating: autoDraw = False
235.0211 	EXP 	window1: recordFrameIntervals = False
236.0206 	EXP 	fixation: autoDraw = True
237.0207 	EXP 	fixation: autoDraw = False
237.0207 	EXP 	grating: autoDraw = True
237.0207 	EXP 	grating: tex = 'sin'
237.3207 	EXP 	grating: autoDraw = False
237.3229 	EXP 	window1: recordFrameIntervals = False
237.3242 	DATA 	Keypress: right
237.3377 	EXP 	fixation: autoDraw = False
237.3377 	EXP 	grating: autoDraw = False
237.3379 	EXP 	window1: recordFrameIntervals = False
238.3371 	EXP 	fixation: autoDraw = True
239.3374 	EXP 	fixation: autoDraw = False
239.3374 	EXP 	grating: autoDraw = True
239.3374 	EXP 	grating: tex = 'sin'
239.6373 	EXP 	grating: autoDraw = False
239.8061 	EXP 	window1: recordFrameIntervals = False
239.8074 	DATA 	Keypress: right
239.8207 	EXP 	fixation: autoDraw = False
239.8207 	EXP 	grating: autoDraw = False
239.8210 	EXP 	window1: recordFrameIntervals = False
240.8204 	EXP 	fixation: autoDraw = True
241.8204 	EXP 	fixation: autoDraw = False
241.8204 	EXP 	grating: autoDraw = True
241.8204 	EXP 	grating: tex = 'sin'
242.1204 	EXP 	grating: autoDraw = False
242.2227 	EXP 	window1: recordFrameIntervals = False
242.2240 	DATA 	Keypress: left
242.2372 	EXP 	fixation: autoDraw = False
242.2372 	EXP 	grating: autoDraw = False
242.2374 	EXP 	window1: recordFrameIntervals = False
243.2368 	EXP 	fixation: autoDraw = True
244.2369 	EXP 	fixation: autoDraw = False
244.2369 	EXP 	grating: autoDraw = True
244.2369 	EXP 	grating: tex = 'sin'
244.5370 	EXP 	grating: autoDraw = False
244.5904 	DATA 	Keypress: left
244.6063 	EXP 	window1: recordFrameIntervals = False
244.6204 	EXP 	fixation: autoDraw = False
244.6204 	EXP 	grating: autoDraw = False
244.6207 	EXP 	window1: recordFrameIntervals = False
245.6200 	EXP 	fixation: autoDraw = True
246.6201 	EXP 	fixation: autoDraw = False
246.6201 	EXP 	grating: autoDraw = True
246.6201 	EXP 	grating: tex = 'sin'
246.9059 	EXP 	window1: recordFrameIntervals = False
246.9072 	DATA 	Keypress: right
246.9202 	EXP 	grating: autoDraw = False
246.9202 	EXP 	fixation: autoDraw = False
246.9202 	EXP 	grating: autoDraw = False
246.9206 	EXP 	window1: recordFrameIntervals = False
247.9198 	EXP 	fixation: autoDraw = True
248.9200 	EXP 	fixation: autoDraw = False
248.9200 	EXP 	grating: autoDraw = True
248.9200 	EXP 	grating: tex = 'sin'
249.2201 	EXP 	grating: autoDraw = False
249.5058 	EXP 	window1: recordFrameIntervals = False
249.5072 	DATA 	Keypress: right
249.5200 	EXP 	fixation: autoDraw = False
249.5200 	EXP 	grating: autoDraw = False
249.5203 	EXP 	window1: recordFrameIntervals = False
250.5196 	EXP 	fixation: autoDraw = True
251.5222 	EXP 	fixation: autoDraw = False
251.5222 	EXP 	grating: autoDraw = True
251.5222 	EXP 	grating: tex = 'sin'
251.8366 	EXP 	grating: autoDraw = False
252.1054 	EXP 	window1: recordFrameIntervals = False
252.1066 	DATA 	Keypress: right
252.1197 	EXP 	fixation: autoDraw = False
252.1197 	EXP 	grating: autoDraw = False
252.1200 	EXP 	window1: recordFrameIntervals = False
253.1194 	EXP 	fixation: autoDraw = True
254.1197 	EXP 	fixation: autoDraw = False
254.1197 	EXP 	grating: autoDraw = True
254.1197 	EXP 	grating: tex = 'sin'
254.4196 	EXP 	grating: autoDraw = False
254.5063 	DATA 	Keypress: left
254.5221 	EXP 	window1: recordFrameIntervals = False
254.5363 	EXP 	fixation: autoDraw = False
254.5363 	EXP 	grating: autoDraw = False
254.5366 	EXP 	window1: recordFrameIntervals = False
255.5359 	EXP 	fixation: autoDraw = True
256.5362 	EXP 	fixation: autoDraw = False
256.5362 	EXP 	grating: autoDraw = True
256.5362 	EXP 	grating: tex = 'sin'
256.8363 	EXP 	grating: autoDraw = False
256.9231 	DATA 	Keypress: right
256.9392 	EXP 	window1: recordFrameIntervals = False
256.9529 	EXP 	fixation: autoDraw = False
256.9529 	EXP 	grating: autoDraw = False
256.9532 	EXP 	window1: recordFrameIntervals = False
257.9525 	EXP 	fixation: autoDraw = True
258.9526 	EXP 	fixation: autoDraw = False
258.9526 	EXP 	grating: autoDraw = True
258.9526 	EXP 	grating: tex = 'sin'
259.2526 	EXP 	grating: autoDraw = False
259.2888 	EXP 	window1: recordFrameIntervals = False
259.2905 	DATA 	Keypress: right
259.3027 	EXP 	fixation: autoDraw = False
259.3027 	EXP 	grating: autoDraw = False
259.3035 	EXP 	window1: recordFrameIntervals = False
260.3023 	EXP 	fixation: autoDraw = True
261.3025 	EXP 	fixation: autoDraw = False
261.3025 	EXP 	grating: autoDraw = True
261.3025 	EXP 	grating: tex = 'sin'
261.6024 	EXP 	grating: autoDraw = False
261.6383 	EXP 	window1: recordFrameIntervals = False
261.6398 	DATA 	Keypress: left
261.6527 	EXP 	fixation: autoDraw = False
261.6527 	EXP 	grating: autoDraw = False
261.6530 	EXP 	window1: recordFrameIntervals = False
262.6521 	EXP 	fixation: autoDraw = True
263.6523 	EXP 	fixation: autoDraw = False
263.6523 	EXP 	grating: autoDraw = True
263.6523 	EXP 	grating: tex = 'sin'
263.9524 	EXP 	grating: autoDraw = False
263.9714 	EXP 	window1: recordFrameIntervals = False
263.9729 	DATA 	Keypress: right
263.9857 	EXP 	fixation: autoDraw = False
263.9857 	EXP 	grating: autoDraw = False
263.9860 	EXP 	window1: recordFrameIntervals = False
264.9853 	EXP 	fixation: autoDraw = True
265.9855 	EXP 	fixation: autoDraw = False
265.9855 	EXP 	grating: autoDraw = True
265.9855 	EXP 	grating: tex = 'sin'
266.2716 	EXP 	window1: recordFrameIntervals = False
266.2730 	DATA 	Keypress: left
266.2854 	EXP 	grating: autoDraw = False
266.2854 	EXP 	fixation: autoDraw = False
266.2854 	EXP 	grating: autoDraw = False
266.2857 	EXP 	window1: recordFrameIntervals = False
267.2851 	EXP 	fixation: autoDraw = True
268.2853 	EXP 	fixation: autoDraw = False
268.2853 	EXP 	grating: autoDraw = True
268.2853 	EXP 	grating: tex = 'sin'
268.5853 	EXP 	grating: autoDraw = False
268.6712 	EXP 	window1: recordFrameIntervals = False
268.6728 	DATA 	Keypress: left
268.6853 	EXP 	fixation: autoDraw = False
268.6853 	EXP 	grating: autoDraw = False
268.6857 	EXP 	window1: recordFrameIntervals = False
269.6850 	EXP 	fixation: autoDraw = True
270.6852 	EXP 	fixation: autoDraw = False
270.6852 	EXP 	grating: autoDraw = True
270.6852 	EXP 	grating: tex = 'sin'
270.9850 	EXP 	grating: autoDraw = False
271.0779 	DATA 	Keypress: right
271.0861 	EXP 	window1: recordFrameIntervals = False
271.1020 	EXP 	fixation: autoDraw = False
271.1020 	EXP 	grating: autoDraw = False
271.1022 	EXP 	window1: recordFrameIntervals = False
272.1014 	EXP 	fixation: autoDraw = True
273.0854 	EXP 	grating: autoDraw = True
273.0854 	EXP 	grating: tex = 'sin'
273.1018 	EXP 	fixation: autoDraw = False
273.3849 	EXP 	grating: autoDraw = False
273.4216 	DATA 	Keypress: right
273.4375 	EXP 	window1: recordFrameIntervals = False
273.4517 	EXP 	fixation: autoDraw = False
273.4517 	EXP 	grating: autoDraw = False
273.4520 	EXP 	window1: recordFrameIntervals = False
274.4513 	EXP 	fixation: autoDraw = True
275.4514 	EXP 	fixation: autoDraw = False
275.4514 	EXP 	grating: autoDraw = True
275.4514 	EXP 	grating: tex = 'sin'
275.7516 	EXP 	grating: autoDraw = False
275.7736 	EXP 	window1: recordFrameIntervals = False
275.7748 	DATA 	Keypress: right
275.7847 	EXP 	fixation: autoDraw = False
275.7847 	EXP 	grating: autoDraw = False
275.7850 	EXP 	window1: recordFrameIntervals = False
276.7845 	EXP 	fixation: autoDraw = True
277.7849 	EXP 	fixation: autoDraw = False
277.7849 	EXP 	grating: autoDraw = True
277.7849 	EXP 	grating: tex = 'sin'
278.0848 	EXP 	grating: autoDraw = False
278.1704 	EXP 	window1: recordFrameIntervals = False
278.1719 	DATA 	Keypress: left
278.1847 	EXP 	fixation: autoDraw = False
278.1847 	EXP 	grating: autoDraw = False
278.1850 	EXP 	window1: recordFrameIntervals = False
279.1845 	EXP 	fixation: autoDraw = True
280.1846 	EXP 	fixation: autoDraw = False
280.1846 	EXP 	grating: autoDraw = True
280.1846 	EXP 	grating: tex = 'sin'
280.4846 	EXP 	grating: autoDraw = False
280.5704 	EXP 	window1: recordFrameIntervals = False
280.5719 	DATA 	Keypress: left
280.5845 	EXP 	fixation: autoDraw = False
280.5845 	EXP 	grating: autoDraw = False
280.5848 	EXP 	window1: recordFrameIntervals = False
281.5842 	EXP 	fixation: autoDraw = True
282.5843 	EXP 	fixation: autoDraw = False
282.5843 	EXP 	grating: autoDraw = True
282.5843 	EXP 	grating: tex = 'sin'
282.8843 	EXP 	grating: autoDraw = False
282.9035 	EXP 	window1: recordFrameIntervals = False
282.9050 	DATA 	Keypress: right
282.9177 	EXP 	fixation: autoDraw = False
282.9177 	EXP 	grating: autoDraw = False
282.9180 	EXP 	window1: recordFrameIntervals = False
283.9173 	EXP 	fixation: autoDraw = True
284.9176 	EXP 	fixation: autoDraw = False
284.9176 	EXP 	grating: autoDraw = True
284.9176 	EXP 	grating: tex = 'sin'
285.2174 	EXP 	grating: autoDraw = False
285.2365 	EXP 	window1: recordFrameIntervals = False
285.2380 	DATA 	Keypress: left
285.2508 	EXP 	fixation: autoDraw = False
285.2508 	EXP 	grating: autoDraw = False
285.2511 	EXP 	window1: recordFrameIntervals = False
286.2505 	EXP 	fixation: autoDraw = True
287.2507 	EXP 	fixation: autoDraw = False
287.2507 	EXP 	grating: autoDraw = True
287.2507 	EXP 	grating: tex = 'sin'
287.5506 	EXP 	grating: autoDraw = False
287.5697 	EXP 	window1: recordFrameIntervals = False
287.5751 	DATA 	Keypress: left
287.5840 	EXP 	fixation: autoDraw = False
287.5840 	EXP 	grating: autoDraw = False
287.5843 	EXP 	window1: recordFrameIntervals = False
288.5836 	EXP 	fixation: autoDraw = True
289.5838 	EXP 	fixation: autoDraw = False
289.5838 	EXP 	grating: autoDraw = True
289.5838 	EXP 	grating: tex = 'sin'
289.8838 	EXP 	grating: autoDraw = False
289.9527 	EXP 	window1: recordFrameIntervals = False
289.9540 	DATA 	Keypress: right
289.9670 	EXP 	fixation: autoDraw = False
289.9670 	EXP 	grating: autoDraw = False
289.9673 	EXP 	window1: recordFrameIntervals = False
290.9669 	EXP 	fixation: autoDraw = True
291.9669 	EXP 	fixation: autoDraw = False
291.9669 	EXP 	grating: autoDraw = True
291.9669 	EXP 	grating: tex = 'sin'
292.2669 	EXP 	grating: autoDraw = False
292.3025 	EXP 	window1: recordFrameIntervals = False
